text,rand
"""淑气催黄鸟，晴光转绿苹。""",0.714389043
"""忽闻歌古调，归思欲沾巾。""",0.400302747
"""闻道黄龙戍，频年不解兵。""",0.056565292
"""可怜闺里月，长在汉家营。""",0.772543227
"""少妇今春意，良人昨夜情。""",0.612145647
"""谁能将旗鼓，一为取龙城？""",0.999203524
"""阳月南飞雁，传闻至此回。""",0.224992883
"""我行殊未已，何日复归来？""",0.439849157
"""江静潮初落，林昏瘴不开。""",0.178624268
"""明朝望乡处，应见陇头梅。""",0.878833977
"""客路青山外，行舟绿水前。""",0.34377215
"""潮平两岸阔，风正一帆悬。""",0.940296565
"""海日生残夜，江春入旧年。""",0.446419528
"""乡书何处达？归雁洛阳边。""",0.444927774
"""清晨入古寺，初日照高林。""",0.343811638
"""曲径通幽处，禅房花木深。""",0.176192677
"""山光悦鸟性，潭影空人心。""",0.694349583
"""万籁此俱寂，惟馀钟磬音。""",0.215437861
"""联步趋丹陛，分曹限紫微。""",0.697404031
"""晓随天仗入，暮惹御香归。""",0.00646229
"""白发悲花落，青云羡鸟飞。""",0.06070719
"""圣朝无阙事，自觉谏书稀。""",0.585179071
"""吾爱孟夫子，风流天下闻。""",0.716279639
"""红颜弃轩冕，白首卧松云。""",0.664344231
"""醉月频中圣，迷花不事君。""",0.578378014
"""高山安可仰，徒此挹清芬。""",0.11439307
"""渡远荆门外，来从楚国游。""",0.675301079
"""山随平野尽，江入大荒流。""",0.524234392
"""月下飞天镜，云生结海楼。""",0.925753347
"""仍怜故乡水，万里送行舟。""",0.826948838
"""青山横北郭，白水绕东城。""",0.179508552
"""此地一为别，孤蓬万里征。""",0.663479156
"""浮云游子意，落日故人情。""",0.594899176
"""挥手自兹去，萧萧班马鸣。""",0.763518459
"""蜀僧抱绿绮，西下峨眉峰。""",0.295451629
"""为我一挥手，如听万壑松。""",0.280907432
"""客心洗流水，馀响入霜钟。""",0.219049317
"""不觉碧山暮，秋云暗几重。""",0.452387059
"""牛渚西江夜，青天无片云。""",0.01471717
"""登舟望秋月，空忆谢将军。""",0.345340321
"""余亦能高咏，斯人不可闻。""",0.348388305
"""明朝挂帆席，枫叶落纷纷。""",0.485366327
"""今夜［鹿阝］州月，闺中只独看。""",0.880759469
"""遥怜小儿女，未解忆长安。""",0.421076722
"""香雾云鬟湿，清辉玉臂寒。""",0.535639286
"""何时倚虚幌，双照泪痕干？""",0.294675128
"""国破山河在，城春草木深。""",0.263998026
"""感时花溅泪，恨别鸟惊心。""",0.870014953
"""烽火连三月，家书抵万金。""",0.230492738
"""白头搔更短，浑欲不胜簪。""",0.177737569
"""花隐掖垣暮，啾啾栖鸟过。""",0.22732655
"""星临万户动，月傍九霄多。""",0.938573498
"""不寝听金钥，因风想玉珂。""",0.720717235
"""明朝有封事，数问夜如何？""",0.929401644
"""故别，因出此门。有悲往事。""",0.438803859
"""此道昔归顺，西郊胡正繁。""",0.34138147
"""至今残破胆，应有未招魂。""",0.08252783
"""近得归京邑，移官岂至尊？""",0.103781005
"""无才日衰老，驻马望千门。""",0.493342104
"""戍鼓断人行，秋边一雁声。""",0.750167546
"""露从今夜白，月是故乡明。""",0.758689049
"""有弟皆分散，无家问死生。""",0.518098121
"""寄书长不达，况乃未休兵。""",0.532212185
"""凉风起天末，君子意如何？""",0.744343487
"""鸿雁几时到，江湖秋水多。""",0.934467339
"""文章憎命达，魑魅喜人过。""",0.560155009
"""应共冤魂语，投诗赠汨罗。""",0.314291433
"""远送从此别，青山空复情。""",0.350766125
"""几时杯重把，昨夜月同行。""",0.294994426
"""列郡讴歌惜，三朝出入荣。""",0.274796487
"""将村独归处，寂寞养残生。""",0.065294754
"""他乡复行役，驻马别孤坟。""",0.670794679
"""近泪无干土，低空有断云。""",0.20894499
"""对棋陪谢傅，把剑觅徐君。""",0.588258848
"""唯见林花落，莺啼送客闻。""",0.947184111
"""细草微风岸，危樯独夜舟。""",0.967250327
"""星垂平野阔，月涌大江流。""",0.77740015
"""名岂文章著？官应老病休。""",0.992640676
"""飘飘何所似，天地一沙鸥。""",0.323439797
"""昔闻洞庭水，今上岳阳楼。""",0.384796968
"""吴楚东南坼，乾坤日夜浮。""",0.00672091
"""亲朋无一字，老病有孤舟。""",0.633211329
"""戎马关山北，凭轩涕泗流。""",0.965218269
"""寒山转苍翠，秋水日潺［氵爰］。""",0.53936678
"""倚杖柴门外，临风听暮蝉。""",0.116049044
"""渡头馀落日，墟里上孤烟。""",0.760272873
"""复值接舆醉，狂歌五柳前。""",0.032714579
"""空山新雨后，天气晚来秋。""",0.049267249
"""明月松间照，清泉石上流。""",0.207575699
"""竹喧归浣女，莲动下渔舟。""",0.798020248
"""随意春芳歇，王孙自可留。""",0.436981341
"""清川带长薄，车马去闲闲。""",0.843003088
"""流水如有意，暮禽相与还。""",0.576607068
"""荒城临古渡，落日满秋山。""",0.90508945
"""迢递嵩高下，归来且闭关。""",0.304578691
"""太乙近天都，连山接海隅。""",0.879352925
"""白云回望合，青霭入看无。""",0.413629114
"""分野中峰变，阴晴众壑殊。""",0.501844224
"""欲投人处宿，隔水问樵夫。""",0.843767504
"""晚年惟好静，万事不关心。""",0.409343451
"""自顾无长策，空知返旧林。""",0.773933036
"""松风吹解带，山月照弹琴。""",0.223530804
"""君问穷通理，渔歌入浦深。""",0.054266134
"""不知香积寺，数里入云峰。""",0.40413022
"""古木无人径，深山何处钟？""",0.711845047
"""泉声咽危石，日色冷青松。""",0.385903002
"""薄暮空潭曲，安禅制毒龙。""",0.652675511
"""万壑树参天，千山响杜鹃。""",0.076443262
"""山中一夜雨，树杪百重泉。""",0.926122075
"""汉女输［木童］布，巴人讼芋田。""",0.14087042
"""文翁翻教授，不敢倚先贤。""",0.544339808
"""楚塞三湘接，荆门九派通。""",0.311349869
"""江流天地外，山色有无中。""",0.9567701
"""郡邑浮前浦，波澜动远空。""",0.599678761
"""襄阳好风日，留醉与山翁。""",0.098446283
"""中岁颇好道，晚家南山陲。""",0.730560583
"""兴来美独往，胜事空自知。""",0.388354386
"""行到水穷处，坐看云起时。""",0.478194247
"""偶然值林叟，谈笑无还期。""",0.212469514
"""八月湖水平，涵虚混太清。""",0.066801784
"""气蒸云梦泽，波撼岳阳城。""",0.847612751
"""欲济无舟楫，端居耻圣明。""",0.359048414
"""坐观垂钓者，空有羡鱼情。""",0.831819087
"""人事有代谢，往来成古今。""",0.891243655
"""江山留胜迹，我辈复登临。""",0.978673358
"""水落鱼梁浅，天寒梦泽深。""",0.076477572
"""羊公碑字在，读罢泪沾襟。""",0.561166519
"""林卧愁春尽，开轩览物华。""",0.629367803
"""忽逢青鸟使，邀入赤松家。""",0.152854769
"""丹灶初开火，仙桃正发花。""",0.716405248
"""童颜若可驻，何惜醉流霞！""",0.939146336
"""北阙休上书，南山归敝庐。""",0.633723771
"""不才明主弃，多病故人疏。""",0.181287713
"""白发催年老，青阳逼岁除。""",0.495883831
"""永怀愁不寐，松月夜窗墟。""",0.738703828
"""故人具鸡黍，邀我至田家。""",0.392295771
"""绿树村边合，青山郭外斜。""",0.475805892
"""开轩面场圃，把酒话桑麻。""",0.341385142
"""待到重阳日，还来就菊花。""",0.17157075
"""一丘尝欲卧，三径苦无资。""",0.19849295
"""北土非吾愿，东林怀我师。""",0.492525488
"""黄金燃桂尽，壮志逐年衰。""",0.655530186
"""日夕凉风至，闻蝉但益悲。""",0.815600785
"""山暝听猿愁，沧江急夜流。""",0.135612768
"""风鸣两岸叶，月照一孤舟。""",0.706375188
"""建德非吾土，维扬忆旧游。""",0.395011268
"""还将两行泪，遥寄海西头。""",0.906764555
"""寂寂竟何待，朝朝空自归。""",0.276995666
"""欲寻芳草去，惜与故人违。""",0.830547645
"""当路谁相假，知音世所稀。""",0.492922114
"""只应守寂寞，还掩故园扉。""",0.361573671
"""木落雁南渡，北风江上寒。""",0.823790912
"""我家襄水曲，遥隔楚云端。""",0.846238769
"""乡泪客中尽，孤帆天际看。""",0.019415627
"""迷津欲有问，平海夕漫漫。""",0.30870951
"""古台摇落后，秋日望乡心。""",0.592330869
"""野寺人来少，云峰水隔深。""",0.132836567
"""夕阳依旧垒，寒磬满空林。""",0.370428132
"""惆怅南朝事，长江独至今。""",0.063093505
"""流落征南将，曾驱十万师。""",0.390068451
"""罢归无旧业，老去恋明时。""",0.907745157
"""独立三边静，轻生一剑知。""",0.684972447
"""茫茫江汉上，日暮复何之。""",0.608794524
"""望君烟水阔，挥手泪沾巾。""",0.664360918
"""飞鸟没何处，青山空向人。""",0.809035923
"""长江一帆远，落日五湖春。""",0.613785192
"""谁见汀洲上，相思愁白苹？""",0.875441302
"""一路经行处，莓苔见履痕。""",0.668975791
"""白云依静渚，春草闭闲门。""",0.195087835
"""过雨看松色，随山到水源。""",0.898321287
"""溪花与禅意，相对亦忘言。""",0.936396323
"""乡心新岁切，天畔独潸然。""",0.600044559
"""老至居人下，春归在客先。""",0.552066938
"""岭猿同旦暮，江柳共风烟。""",0.481514705
"""已似长沙傅，从今又几年？""",0.079235903
"""上国随缘住，来途若梦行。""",0.158573341
"""浮天沧海远，去世法舟轻。""",0.78742232
"""水月通禅寂，鱼龙听梵声。""",0.961154357
"""惟怜一灯影，万里眼中明。""",0.540143841
"""泉壑带茅茨，云霞生薜帷。""",0.387244165
"""竹怜新雨后，山爱夕阳时。""",0.355419507
"""闲鹭栖常早，秋花落更迟。""",0.28965462
"""家童扫萝径，昨与故人期。""",0.840927016
"""江汉曾为客，相逢每醉还。""",0.075601181
"""浮云一别后，流水十年间。""",0.307296825
"""欢笑情如旧，萧疏鬓已斑。""",0.58380847
"""何因北归去，淮上对秋山。""",0.221768075
"""楚江微雨里，建业暮钟时。""",0.090355372
"""漠漠帆来重，冥冥鸟去迟。""",0.881888159
"""海门深不见，浦树远含滋。""",0.708515284
"""相送情无限，沾襟比散丝。""",0.439439297
"""长簟迎风早，空城澹月华。""",0.443593519
"""星河秋一雁，砧杵夜千家。""",0.658951625
"""节候看应晚，心期卧亦赊。""",0.728377223
"""向来吟秀句，不觉已鸣鸦。""",0.324645879
"""道由白云尽，春与青溪长。""",0.832605293
"""时有落花至，远隋流水香。""",0.819335059
"""闲门向山路，深柳读书堂。""",0.123154502
"""幽映每白日，清辉照衣裳。""",0.200740258
"""天秋月又满，城阙夜千重。""",0.904175625
"""还作江南会，翻疑梦里逢。""",0.263233595
"""风枝惊暗鹊，露草覆寒虫。""",0.51780531
"""羁旅长堪醉，相留畏晓钟。""",0.972676521
"""故关衰草遍，离别正堪悲！""",0.246930473
"""路出寒云外，人归暮雪时。""",0.715809137
"""少孤为客早，多难识君迟。""",0.934837912
"""掩泪空相向，风尘何处期？""",0.892985854
"""十年离乱后，长大一相逢。""",0.531702464
"""问姓惊初见，称名忆旧容。""",0.675517138
"""别来沧海事，语罢暮天钟。""",0.610452754
"""明日巴陵道，秋山又几重。""",0.373187554
"""故人江海别，几度隔山川。""",0.953721082
"""乍见翻疑梦，相悲各问年。""",0.541403828
"""孤灯寒照雨，深竹暗浮烟。""",0.190935321
"""更有明朝恨，离杯惜共传。""",0.984258814
"""静夜四无邻，荒居旧业贫。""",0.361603556
"""雨中黄叶树，灯下白头人。""",0.885646204
"""以我独沉久，愧君相访频。""",0.410844328
"""平生自有分，况是蔡家亲！""",0.983543737
"""世乱同南去，时清独北还。""",0.875810734
"""他乡生白发，旧国见青山。""",0.030135903
"""晓月过残垒，繁星宿故关。""",0.459051179
"""寒禽与衰草，处处伴愁颜。""",0.066178184
"""天地英雄气，千秋尚凛然！""",0.219429396
"""势分三足鼎，业复五铢钱。""",0.208925448
"""得相能开国，生儿不象贤。""",0.386251559
"""凄凉蜀故妓，来舞魏宫前。""",0.922284315
"""前年伐月支，城下没全师。""",0.661589391
"""蕃汉断消息，死生长别离。""",0.470252274
"""无人收废帐，归马识残旗。""",0.58125147
"""欲祭疑君在，天涯哭此时。""",0.677809158
"""离离原上草，一岁一枯荣。""",0.053221226
"""野火烧不尽，春风吹又生。""",0.042961841
"""远芳侵古道，晴翠接荒城。""",0.94635104
"""又送王孙去，萋萋满别情。""",0.305893633
"""旅馆无良伴，凝情自悄然。""",0.928337107
"""寒灯思旧事，断雁警愁眠。""",0.256035868
"""远梦归侵晓，家书到隔年。""",0.285682435
"""沧江好烟月，门系钓鱼船。""",0.161995991
"""红叶晚萧萧，长亭酒一瓢。""",0.687620763
"""残云归太华，疏雨过中条。""",0.160889351
"""树色随山迥，河声入海遥。""",0.094249806
"""帝乡明日到，犹自梦渔樵。""",0.012281634
"""遥夜泛清瑟，西风生翠萝。""",0.522357337
"""残萤栖玉露，早雁拂银河。""",0.009712257
"""高树晓还密，远山晴更多。""",0.615097019
"""淮南一叶下，自觉老烟波。""",0.587380247
"""本以高难饱，徒劳恨费声。""",0.40561083
"""五更疏欲断，一树碧无情。""",0.858358669
"""薄宦梗犹泛，故园芜已平。""",0.891273595
"""烦君最相警，我亦举家清。""",0.130977168
"""凄凉宝剑篇，羁泊欲穷年。""",0.557422401
"""黄叶仍风雨，青楼自管弦。""",0.037400566
"""新知遭薄俗，旧好隔良缘。""",0.471556105
"""心断新丰酒，销愁斗几千。""",0.980979311
"""高阁客竟去，小园花乱飞。""",0.908298841
"""参差连曲陌，迢递送斜晖。""",0.545774584
"""肠断未忍扫，眼穿仍欲归。""",0.432203784
"""芳心向春尽，所得是沾衣。""",0.522212815
"""客去波平槛，蝉休露满枝。""",0.862137893
"""永怀当此节，倚立自移时。""",0.395296
"""北斗兼春远，南陵寓使迟。""",0.600359541
"""天涯占梦数，疑误有新知。""",0.74041219
"""残阳西入崦，茅屋访孤僧。""",0.020187751
"""落叶人何在？寒云路几层？""",0.280750626
"""独敲初夜磬，闲倚一枝藤。""",0.478382706
"""世界微尘里，吾宁爱与憎。""",0.102787238
"""荒戍落黄叶，浩然离故关。""",0.993325986
"""高风汉阳渡，初日郢门山。""",0.611494278
"""江上几人在？天涯孤棹还。""",0.080791452
"""何当重相见，樽酒慰离颜？""",0.640699948
"""灞原风雨定，晚见雁行频。""",0.416048147
"""落叶他乡树，寒灯独夜人。""",0.825761369
"""空园白露滴，孤壁野僧邻。""",0.09476204
"""寄卧郊扉久，何年致此身？""",0.641770527
"""露气寒光集，微阳下楚丘。""",0.596528276
"""猿啼洞庭树，人在木兰舟。""",0.105588039
"""广泽生明月，苍山夹乱流。""",0.600899963
"""云中君不见，竟夕自悲秋。""",0.552842518
"""调角断清秋，征人倚戍楼。""",0.969876494
"""春风对青冢，白日落梁州。""",0.041907873
"""大漠无兵阻，穷边有客游。""",0.521173579
"""蕃情似此水，长愿向南流。""",0.991966812
"""迢递三巴路，羁危万里身。""",0.584094348
"""乱山残雪夜，孤独异乡春。""",0.587230938
"""渐与骨肉远，转於僮仆亲。""",0.581538226
"""那堪正飘泊，明日岁华新。""",0.950816025
"""几行归塞尽，片影独何之？""",0.586269677
"""暮雨相呼失，寒塘欲下迟。""",0.403998998
"""渚云低暗渡，关月冷相随。""",0.284975332
"""未必逢［矢曾］缴，孤飞自可疑。""",0.932418971
"""早被婵娟误，欲妆临镜慵。""",0.454693702
"""承恩不在貌，教妾若为容。""",0.278857578
"""风暖鸟声碎，日高花影重。""",0.868725984
"""年年越溪女，相忆采芙蓉。""",0.088928616
"""清瑟怨遥夜，绕弦风雨哀。""",0.196357208
"""孤灯闻楚角，残月下章台。""",0.932577962
"""芳草已云暮，故人殊未来。""",0.943158798
"""乡书不可寄，秋雁又南回。""",0.78274185
"""移家虽带郭，野径入桑麻。""",0.554196477
"""近种篱边菊，秋来未著花。""",0.511602012
"""扣门无犬吠，欲去问西家。""",0.519708262
"""报到山中去，归来每日斜。""",0.1463922
"""昔人已乘黄鹤去，此地空馀黄鹤楼。""",0.744509808
"""黄鹤一去不复返，白云千载空悠悠。""",0.705379292
"""晴川历历汉阳树，芳草萋萋鹦鹉洲。""",0.12345792
"""日暮乡关何处是，烟波江上使人愁。""",0.759410297
"""迢□（“绕”换山旁）太华俯咸京，天外三峰削不成。""",0.621064979
"""武帝祠前云欲散，仙人掌上雨初晴。""",0.250630533
"""河山北枕秦关险，驿树西连汉［田寺］平。""",0.85632069
"""借问路傍名利客，无如此处学长生。""",0.090285444
"""燕台一去客心惊，箫鼓喧喧汉将营。""",0.279140638
"""万里寒光生积雪，三边曙色动危旌。""",0.98323053
"""沙场烽火侵胡月，海畔云山拥蓟城。""",0.001240614
"""少小虽非投笔吏，论功还欲请长缨。""",0.380379227
"""朝闻游子唱骊歌，昨夜微霜初度河。""",0.003355104
"""鸿雁不堪愁里听，云山况是客中过。""",0.393613397
"""关城树色催寒近，御苑砧声向晚多。""",0.849717228
"""莫见长安行乐处，空令岁月易蹉跎。""",0.316615796
"""汉文皇帝有高台，此日登临曙色开。""",0.204285742
"""三晋云山皆北向，二陵风雨自东来。""",0.878400411
"""关门令尹谁能识？河上仙翁去不回。""",0.819612418
"""且欲竟寻彭泽宰，陶然共醉菊花杯。""",0.682563186
"""嗟君此别意何如？驻马衔杯问谪居。""",0.872656468
"""巫峡啼猿数行泪，衡阳归雁几封书。""",0.428201352
"""青枫江上秋帆远，白帝城边古木疏。""",0.161177677
"""圣代即今多雨露，暂时分手莫踌躇。""",0.532090588
"""鸡鸣紫陌曙光寒，莺啭皇州春色阑。""",0.74615625
"""金阙晓钟开万户，玉阶仙仗拥千官。""",0.520857505
"""花迎剑佩星初落，柳拂旌旗露未干。""",0.243925292
"""独有凤凰池上客，阳春一曲和皆难。""",0.515690933
"""绛帻鸡人送晓筹，尚衣方进翠云裘。""",0.050721932
"""九天阊阖开宫殿，万国衣冠拜冕旒。""",0.521603524
"""日色才临仙掌动，香烟欲傍衮龙浮。""",0.410920597
"""朝罢须裁五色诏，佩声归向凤池头。""",0.054967967
"""渭水自萦秦塞曲，黄山旧绕汉宫斜。""",0.264967245
"""銮舆迥出千门柳，阁道回看上苑花。""",0.239304741
"""云里帝城双凤阙，雨中春树万人家。""",0.156397518
"""为乘阳气行时令，不是宸游玩物华。""",0.147377117
"""积雨空林烟火迟，蒸藜炊黍饷东□（“淄”去三点水加草头）。""",0.740615197
"""漠漠水田飞白鹭，阴阴夏木啭黄鹂。""",0.138424547
"""山中习静观朝槿，松下清斋折露葵。""",0.722063046
"""野老与人争席罢，海鸥何事更相疑。""",0.664771929
"""洞门高阁霭馀辉，桃李阴阴柳絮飞。""",0.694945993
"""禁里疏钟官舍晚，省中啼鸟吏人稀。""",0.68301706
"""晨摇玉佩趋金殿，夕奉天书拜琐闱。""",0.639519303
"""强欲从君无那老，将因卧病解朝衣。""",0.146539201
"""丞相祠堂何处寻？锦官城外柏森森。""",0.998701982
"""映阶碧草自春色，隔叶黄鹂空好音。""",0.736210212
"""三顾频烦天下计，两朝开济老臣心。""",0.338274728
"""出师未捷身先死，长使英雄泪满襟！""",0.16791232
"""舍南舍北皆春水，但见群鸥日日来。""",0.642372816
"""花径不曾缘客扫，蓬门今始为君开。""",0.904869903
"""盘飧市远无兼味，樽酒家贫只旧醅。""",0.494872281
"""肯与邻翁相对饮，隔篱呼取尽馀杯！""",0.911826205
"""西山白雪三城戍，南浦清江万里桥。""",0.788539999
"""海内风尘诸弟隔，天涯涕泪一身遥。""",0.023552612
"""唯将迟暮供多病，未有涓埃答圣朝。""",0.665202658
"""跨马出郊时极目，不堪人事日萧条！""",0.637808269
"""剑外忽传收蓟北，初闻涕泪满衣裳。""",0.466669602
"""却看妻子愁何在，漫卷诗书喜欲狂。""",0.015733436
"""白日放歌须纵酒，青春作伴好还乡！""",0.631629423
"""即从巴峡穿巫峡，便下襄阳向洛阳。""",0.950210851
"""风急天高猿啸哀，渚清沙白鸟飞回。""",0.316514413
"""无边落木萧萧下，不尽长江滚滚来。""",0.822075993
"""万里悲秋常作客，百年多病独登台。""",0.185405198
"""艰难苦恨繁霜鬓，潦倒新停浊酒杯。""",0.308243192
"""花近高楼伤客心，万方多难此登临。""",0.425364418
"""锦江春色来天地，玉垒浮云变古今。""",0.427021415
"""北极朝庭终不改，西山寇盗莫相侵！""",0.757444055
"""可怜后主还祠庙，日暮聊为梁父吟。""",0.56593641
"""清秋幕府井梧寒，独宿江城蜡炬残。""",0.392470998
"""永夜角声悲自语，中天月色好谁看？""",0.04863583
"""风尘荏苒音书绝，关塞萧条行陆难。""",0.598335535
"""已忍伶俜十年事，强移栖息一枝安。""",0.110776649
"""岁暮阴阳催短景，天涯霜雪霁寒霄。""",0.108290814
"""五更鼓角声悲壮，三峡星河影动摇。""",0.16012504
"""野哭千家闻战伐，夷歌数处起渔樵。""",0.83549913
"""卧龙跃马终黄土，人事音书漫寂寥。""",0.707270893
"""支离东北风尘际，漂泊西南天地间。""",0.83436514
"""三峡楼台淹日月，五溪衣服共云山。""",0.832378355
"""羯胡事主终无赖，词客哀时且未还。""",0.125990729
"""庾信平生最萧瑟，暮年诗赋动江关。""",0.131899329
"""摇落深知宋玉悲，风流儒雅亦吾师。""",0.922890032
"""怅望千秋一洒泪，萧条异代不同时。""",0.278273811
"""江山故宅空文藻，云雨荒台岂梦思！""",0.080275994
"""最是楚宫俱泯灭，舟人指点到今疑。""",0.660168624
"""群山万壑赴荆门，生长明妃尚有村。""",0.842662097
"""一去紫台连朔漠，独留青冢向黄昏。""",0.679850727
"""画图省识春风面，环佩空归月下魂。""",0.755553421
"""千载琵琶作胡语，分明怨恨曲中论。""",0.409139999
"""蜀主征吴幸三峡，崩年亦在永安宫。""",0.501089727
"""翠华想像空山里，玉殿虚无野寺中。""",0.02902529
"""古庙杉松巢水鹤，岁时伏腊走村翁。""",0.67818708
"""武侯祠屋常邻近，一体君臣祭祀同。""",0.598600439
"""诸葛大名垂宇宙，宗臣遗像肃清高。""",0.341098741
"""三分割据纡筹策，万古云霄一羽毛。""",0.796742661
"""伯仲之间见伊吕，指挥若定失萧曹。""",0.971057962
"""运移汉祚终难复，志决身歼军务劳。""",0.929464809
"""生涯岂料承优诏？世事空知学醉歌。""",0.267623547
"""江上月明胡雁过，淮南木落楚山多。""",0.954298725
"""寄身且喜沧洲近，顾影无如白发何！""",0.870539379
"""今日龙钟人共老，愧君犹遣慎风波。""",0.902269478
"""三年谪宦此栖迟，万古惟留楚客悲。""",0.946729135
"""秋草独寻人去后，寒林空见日斜时。""",0.925091651
"""汉文有道恩犹薄，湘水无情吊岂知？""",0.494905715
"""寂寂江山摇落处，怜君何事到天涯！""",0.49470222
"""汀洲无浪复无烟，楚客相思益渺然。""",0.448759212
"""汉口夕阳斜渡鸟，洞庭秋水远连天。""",0.833361147
"""孤城背岭寒吹角，独戍临江夜泊船。""",0.206230122
"""贾谊上书忧汉室，长沙谪去古今怜。""",0.082462515
"""二月黄鹂飞上林，春城紫禁晓阴阴。""",0.976169514
"""长乐钟声花外尽，龙池柳色雨中深。""",0.655772308
"""阳和不散穷途恨，霄汉长怀捧日心。""",0.665889976
"""献赋十年犹未遇，羞将白发对华簪。""",0.806690148
"""去年花里逢君别，今日花开又一年。""",0.102657564
"""世事茫茫难自料，春愁黯黯独成眠。""",0.252034635
"""身多疾病思田里，邑有流亡愧俸钱。""",0.126652806
"""闻道欲来相问讯，西楼望月几回圆？""",0.974634641
"""仙台初见五城楼，风物凄凄宿雨收。""",0.554273566
"""山色遥连秦树晚，砧声近报汉宫秋。""",0.36851899
"""疏松影落空坛静，细草香闲小洞幽。""",0.573355136
"""何用别寻方外去，人间亦自有丹丘！""",0.398765984
"""莺啼燕语报新年，马邑龙堆路几千。""",0.838688277
"""家住层城邻汉苑，心随明月到胡天。""",0.484330261
"""机中锦字论长恨，楼上花枝笑独眠。""",0.381906032
"""为问天戎窦车骑，何时返旆勒燕然？""",0.335178733
"""云开远见汉阳城，犹是孤帆一日程。""",0.492809301
"""估客昼眠知浪静，舟人夜语觉潮生。""",0.390141081
"""三湘愁鬓逢秋色，万里归心对月明。""",0.809004832
"""旧业已随征战尽，更堪江上鼓鼙声。""",0.438519068
"""城上高楼接大荒，海天愁思正茫茫。""",0.671677659
"""惊风乱［风占）芙蓉水，密雨斜侵薜荔墙。""",0.637774759
"""岭树重遮千里目，江流曲似九回肠。""",0.577348571
"""共来百越文身地，犹自音书滞一乡。""",0.293947289
"""王浚楼船下益州，金陵王气黯然收。""",0.717844573
"""千寻铁锁沈江底，一片降幡出石头。""",0.42693242
"""人世几回伤往事？山形依旧枕寒流。""",0.500117333
"""从今四海为家日，故垒萧萧芦荻秋。""",0.827656436
"""谢公最小偏怜女，自嫁黔娄百事乖。""",0.241567776
"""顾我无衣搜荩箧，泥他沽酒拔金钗。""",0.310417683
"""野蔬充膳甘长藿，落叶添薪仰古槐。""",0.108471467
"""今日俸钱过十万，与君营奠复营斋。""",0.41393492
"""昔日戏言身后事，今朝都到眼前来。""",0.562681368
"""衣裳已施行看尽，针线犹存未忍开。""",0.593074572
"""尚想旧情怜婢仆，也曾因梦送钱财。""",0.675097118
"""诚知此恨人人有，贫贱夫妻百事哀。""",0.008471981
"""闲坐悲君亦自悲，百年都是几多时？""",0.587609444
"""邓攸无子寻知命，潘岳悼亡犹费词。""",0.50139991
"""同穴□（上“穴”下“目”）冥何所望，他生缘会更难期。""",0.29518042
"""惟将终夜长开眼，报答平生未展眉。""",0.18982861
"""，寄上浮梁大兄，于潜七兄，乌江十五兄，兼示符离及下［圭阝］弟妹。""",0.877298279
"""时难年荒世业空，弟兄羁旅各西东。""",0.381403287
"""田园寥落干戈后，骨肉流离道路中。""",0.469339336
"""吊影分为千里雁，辞根散作九秋蓬。""",0.658264797
"""共看明月应垂泪，一夜乡心五处同。""",0.112880575
"""锦瑟无端五十弦，一弦一柱思华年。""",0.384902014
"""庄生晓梦迷蝴蝶，望帝春心托杜鹃。""",0.66005414
"""沧海月明珠有泪，蓝田日暖玉生烟。""",0.604087948
"""此情可待成追忆，只是当时已惘然。""",0.302993307
"""昨夜星辰昨夜风，画楼西畔桂堂东。""",0.917831883
"""身无彩凤双飞翼，心有灵犀一点通。""",0.108748736
"""隔座送钩春酒暖，分曹射覆蜡灯红。""",0.973117973
"""嗟余听鼓应官去，走马兰台类转蓬。""",0.361074417
"""紫泉宫殿锁烟霞，欲取芜城作帝家。""",0.877137497
"""玉玺不缘归日角，锦帆应是到天涯。""",0.506997037
"""於今腐草无萤火，终古垂杨有暮鸦。""",0.561954454
"""地下若逢陈后主，岂宜重问后庭花？""",0.04300418
"""来是空言去绝踪，月斜楼上五更钟。""",0.854848876
"""梦为远别啼难唤，书被催成墨未浓。""",0.090790395
"""蜡照半笼金翡翠，麝熏微度绣芙蓉。""",0.18822953
"""刘郎已恨蓬山远，更隔蓬山一万重。""",0.936041899
"""飒飒东风细雨来，芙蓉塘外有轻雷。""",0.533340628
"""金蟾啮锁烧香入，玉虎牵丝汲井回。""",0.31036567
"""贾氏窥帘韩掾少，宓妃留枕魏王才。""",0.586397426
"""春心莫共花争发，一寸相思一寸灰。""",0.744208514
"""猿鸟犹疑畏简书，风云常为护储胥。""",0.736708973
"""徒令上将挥神笔，终见降王走传车。""",0.716262639
"""管乐有才原不忝，关张无命欲何如。""",0.614335626
"""他年锦里经祠庙，梁父吟成恨有馀。""",0.271730739
"""相见时难别亦难，东风无力百花残。""",0.932932596
"""春蚕到死丝方尽，蜡炬成灰泪始干。""",0.273710594
"""晓镜但愁云鬓改，夜吟应觉月光寒。""",0.225586421
"""蓬莱此去无多路，青鸟殷勤为探看。""",0.636327297
"""怅卧新春白袷衣，白门寥落意多违。""",0.527351477
"""红楼隔雨相望冷，珠箔飘灯独自归。""",0.867711799
"""远路应悲春［日宛］晚，残宵犹得梦依稀。""",0.770717501
"""玉［王当］缄札何由达？万里云罗一雁飞。""",0.72487631
"""凤尾香罗薄几重，碧文圆顶夜深缝。""",0.545922752
